compound name,smiles,[-CH3],[-CH2-],[>CH-],[>C<],(-CH2-)R,(>CH-)R,(>C<)R,[=CH2],[=CH-],[=C<],(=CH-)R,(=C<)R,aCHa,saCa,aaCa,[-OH](alcohol),[-OH](phenol),[-O-],(-O-)R,[>C=O],(>C=O)R,[-CHO],[-COO-],[-COOH],FP,MW
nonylcyclopentane,CCCCCCCCCC1CCCC1,7.6531,57.1429,0,0,28.5714,6.6327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,377.35,196
"Isobutyric acid, butyl ester (6CI,7CI,8CI)",CCCCOC(=O)C(C)C,31.25,29.1667,9.0278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.5556,0,319.85,144
"3,4-dimethylcyclohexan-1-ol",CC1CCC(O)CC1C,23.4375,0,0,0,32.8125,30.4688,0,0,0,0,0,0,0,0,0,13.2812,0,0,0,0,0,0,0,0,351.45,128
"1,2-Benzenediol, 4-(2-propenyl)-",C=CCc1ccc(O)c(O)c1,0,9.3333,0,0,0,0,0,9.3333,8.6667,0,0,0,26,24,0,0,22.6667,0,0,0,0,0,0,0,414.85,150
1-methyl-4-(2-methylpropyl)benzene,Cc1ccc(CC(C)C)cc1,30.4054,9.4595,8.7838,0,0,0,0,0,0,0,0,0,35.1351,16.2162,0,0,0,0,0,0,0,0,0,0,340.45,148
4-Hydroxyphenethyl alcohol,OCCc1ccc(O)cc1,0,20.2899,0,0,0,0,0,0,0,0,0,0,37.6812,17.3913,0,12.3188,12.3188,0,0,0,0,0,0,0,416.35,138
"1,3-Cyclohexanedione",O=C1CCCC(=O)C1,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,358.85,112
(4R)-4-methylhept-1-ene,C=CC[C@H](C)CCC,26.7857,37.5,11.6071,0,0,0,0,12.5,11.6071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288.65,112
4-Heptanol,CCCC(O)CCC,25.8621,48.2759,11.2069,0,0,0,0,0,0,0,0,0,0,0,0,14.6552,0,0,0,0,0,0,0,0,334.95,116
"2-methylbutane-2,3-diol",CC(O)C(C)(C)O,43.2692,0,12.5,11.5385,0,0,0,0,0,0,0,0,0,0,0,32.6923,0,0,0,0,0,0,0,0,343.35,104
"2-(2,2-dimethylpropyl)-2-methyloxirane",CC(C)(C)CC1(C)CO1,46.875,10.9375,0,9.375,10.9375,0,9.375,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,301.15,128
"Crotonic acid, 2-methyl-, ethyl ester, (E)- (8CI)",C/C=C(\C)C(=O)OCC,35.1562,10.9375,0,0,0,0,0,0,10.1562,9.375,0,0,0,0,0,0,0,0,0,0,0,0,34.375,0,317.15,128
"2,3-dimethylhex-1-ene",C=C(C)C(C)CCC,40.1786,25,11.6071,0,0,0,0,12.5,0,10.7143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279.85,112
"Ethane, 1,1',1''-(methylidynetris(oxy))tris-",CCOC(OCC)OCC,30.4054,28.3784,8.7838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.4324,0,0,0,0,0,0,303.15,148
"Phenol, 2,4-bis(1,1-dimethylethyl)-",CC(C)(C)c1ccc(O)c(C(C)(C)C)c1,43.6893,0,0,11.6505,0,0,0,0,0,0,0,0,18.932,17.4757,0,0,8.2524,0,0,0,0,0,0,0,388.15,206
"1,2-Hexanediol",CCCCC(O)CO,12.7119,47.4576,11.0169,0,0,0,0,0,0,0,0,0,0,0,0,28.8136,0,0,0,0,0,0,0,0,395.15,118
nonan-3-one,CCCCCCC(=O)CC,21.1268,59.1549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.7183,0,0,0,0,340.95,142
"Benzene, nonadecyl-",CCCCCCCCCCCCCCCCCCCc1ccccc1,4.3605,73.2558,0,0,0,0,0,0,0,0,0,0,18.8953,3.4884,0,0,0,0,0,0,0,0,0,0,464.85,344
"5,6,7,8-tetrahydronaphthalen-1-ol",Oc1cccc2c1CCCC2,0,0,0,0,37.8378,0,0,0,0,0,0,0,26.3514,24.3243,0,0,11.4865,0,0,0,0,0,0,0,395.75,148
oxan-4-one,O=C1CCOCC1,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,28,0,0,0,336.75,100
"1,3,5-Trioxane, 2,4,6-trimethyl-",CC1OC(C)OC(C)O1,34.0909,0,0,0,0,29.5455,0,0,0,0,0,0,0,0,0,0,0,0,36.3636,0,0,0,0,0,312.35,132
"2-Propanone, 1-hydroxy-",CC(=O)CO,20.2703,18.9189,0,0,0,0,0,0,0,0,0,0,0,0,0,22.973,0,0,0,37.8378,0,0,0,0,329.15,74
2-cyclohexylethylcyclohexane,C1CCC(CCC2CCCCC2)CC1,0,14.433,0,0,72.1649,13.4021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,379.85,194
"3,5-dimethylcyclohex-2-en-1-one",CC1=CC(=O)CC(C)C1,24.1935,0,0,0,22.5806,10.4839,0,0,0,0,10.4839,9.6774,0,0,0,0,0,0,0,0,22.5806,0,0,0,352.15,124
3-methyl-4-methylidenehexane,C=C(CC)C(C)CC,40.1786,25,11.6071,0,0,0,0,12.5,0,10.7143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279.85,112
2-cyclohexylpropan-2-ylcyclohexane,CC(C)(C1CCCCC1)C1CCCCC1,14.4231,0,0,5.7692,67.3077,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,385.55,208
"Dibenzo(b,e)(1,4)dioxin",c1ccc2c(c1)Oc1ccccc1O2,0,0,0,0,0,0,0,0,0,0,0,0,56.5217,26.087,0,0,0,0,17.3913,0,0,0,0,0,388.85,184
"Octanoic acid, 2-propenyl ester",C=CCOC(=O)CCCCCCC,8.1522,53.2609,0,0,0,0,0,7.6087,7.0652,0,0,0,0,0,0,0,0,0,0,0,0,0,23.913,0,368.15,184
6-Methylbenzo(def)chrysene,Cc1c2ccccc2c2ccc3cccc4ccc1c2c43,5.6391,0,0,0,0,0,0,0,0,0,0,0,53.7594,4.5113,36.0902,0,0,0,0,0,0,0,0,0,509.85,266
2-methyl-4-propan-2-ylphenol,Cc1cc(C(C)C)ccc1O,30,0,8.6667,0,0,0,0,0,0,0,0,0,26,24,0,0,11.3333,0,0,0,0,0,0,0,377.25,150
"Cyclohexanemethanol, alpha,alpha,4-trimethyl-",CC1CCC(C(C)(C)O)CC1,28.8462,0,0,7.6923,35.8974,16.6667,0,0,0,0,0,0,0,0,0,10.8974,0,0,0,0,0,0,0,0,362.85,156
"1,4-dimethylcyclohexane",CC1CCC(C)CC1,26.7857,0,0,0,50,23.2143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288.75,112
Methylvinylketone,C=CC(C)=O,21.4286,0,0,0,0,0,0,20,18.5714,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,266.15,70
1-ethyl-4-propan-2-ylbenzene,CCc1ccc(C(C)C)cc1,30.4054,9.4595,8.7838,0,0,0,0,0,0,0,0,0,35.1351,16.2162,0,0,0,0,0,0,0,0,0,0,338.85,148
(E)-hex-4-en-3-one,C/C=C/C(=O)CC,30.6122,14.2857,0,0,0,0,0,0,26.5306,0,0,0,0,0,0,0,0,0,0,28.5714,0,0,0,0,307.55,98
"2-Hexenal, (2E)-",CCC/C=C/C=O,15.3061,28.5714,0,0,0,0,0,0,26.5306,0,0,0,0,0,0,0,0,0,0,0,0,29.5918,0,0,308.15,98
Aceanthrylene,C1=Cc2c3ccccc3cc3cccc1c23,0,0,0,0,0,0,0,0,0,0,12.8713,0,51.4851,11.8812,23.7624,0,0,0,0,0,0,0,0,0,461.75,202
"methyl 2,2-dimethylpropanoate",COC(=O)C(C)(C)C,51.7241,0,0,10.3448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.931,0,279.85,116
"Phenol, 2-(1,1-dimethylethyl)-4-methyl-",Cc1ccc(O)c(C(C)(C)C)c1,36.5854,0,0,7.3171,0,0,0,0,0,0,0,0,23.7805,21.9512,0,0,10.3659,0,0,0,0,0,0,0,375.65,164
"1,2-diethoxybenzene",CCOc1ccccc1OCC,18.0723,16.8675,0,0,0,0,0,0,0,0,0,0,31.3253,14.4578,0,0,0,19.2771,0,0,0,0,0,0,346.95,166
"2,4,6-Octatriene, 2,6-dimethyl-, (4E,6E)-",C/C=C(C)/C=C/C=C(C)C,44.1176,0,0,0,0,0,0,0,38.2353,17.6471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,324.95,136
"1-propanone, 1-(3-methoxyphenyl)-",CCC(=O)c1cccc(OC)c1,18.2927,8.5366,0,0,0,0,0,0,0,0,0,0,31.7073,14.6341,0,0,0,9.7561,0,17.0732,0,0,0,0,372.05,164
diethyl 2-hexylpropanedioate,CCCCCCC(C(=O)OCC)C(=O)OCC,18.4426,40.1639,5.3279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.0656,0,395.85,244
"Heptane, 3,3'-(oxybis(methylene))bis-",CCCCC(CC)COCC(CC)CCCC,24.7934,57.8512,10.7438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6116,0,0,0,0,0,0,380.65,242
5-cyclohexylpentylcyclohexane,C1CCC(CCCCCC2CCCCC2)CC1,0,29.661,0,0,59.322,11.0169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,412.35,236
ethyl naphthalene-2-carboxylate,CCOC(=O)c1ccc2ccccc2c1,7.5,7,0,0,0,0,0,0,0,0,0,0,45.5,6,12,0,0,0,0,0,0,0,22,0,421.85,200
"1-Butanol, 4-ethoxy-",CCOCCCCO,12.7119,59.322,0,0,0,0,0,0,0,0,0,0,0,0,0,14.4068,0,13.5593,0,0,0,0,0,0,330.05,118
"2-Propenoic acid, hexyl ester",C=CC(=O)OCCCCCC,9.6154,44.8718,0,0,0,0,0,8.9744,8.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,28.2051,0,331.45,156
"3,6-dimethylheptan-3-ol",CCC(C)(O)CCC(C)C,41.6667,29.1667,9.0278,8.3333,0,0,0,0,0,0,0,0,0,0,0,11.8056,0,0,0,0,0,0,0,0,343.15,144
"1,3-dimethyl-5-phenylbenzene",Cc1cc(C)cc(-c2ccccc2)c1,16.4835,0,0,0,0,0,0,0,0,0,0,0,57.1429,26.3736,0,0,0,0,0,0,0,0,0,0,394.75,182
2-ethylhex-2-enal,CCCC=C(CC)C=O,23.8095,33.3333,0,0,0,0,0,0,10.3175,9.5238,0,0,0,0,0,0,0,0,0,0,0,23.0159,0,0,341.15,126
2-methylcyclohexan-1-one,CC1CCCCC1=O,13.3929,0,0,0,50,11.6071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,321.15,112
5-methylhexan-2-one,CC(C)CCC(=O)C,39.4737,24.5614,11.4035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.5614,0,0,0,0,309.15,114
benzyl acetate,CC(=O)OCC1=CC=CC=C1,10,9.3333,0,0,0,0,0,0,0,0,0,0,43.3333,8,0,0,0,0,0,0,0,0,29.3333,0,364.15,150
1-ethoxypropan-2-yl acetate,CCOCC(C)OC(=O)C,30.8219,19.1781,8.9041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.9589,0,0,0,0,30.137,0,326.15,146
pentan-1-ol,CCCCCO,17.0455,63.6364,0,0,0,0,0,0,0,0,0,0,0,0,0,19.3182,0,0,0,0,0,0,0,0,306.15,88
"1,2-xylene",CC1=CC=CC=C1C,28.3019,0,0,0,0,0,0,0,0,0,0,0,49.0566,22.6415,0,0,0,0,0,0,0,0,0,0,290.15,106
phenyl acetate,CC(=O)OC1=CC=CC=C1,11.0294,0,0,0,0,0,0,0,0,0,0,0,47.7941,8.8235,0,0,0,0,0,0,0,0,32.3529,0,353.15,136
"1,2,4-trimethylbenzene",CC1=CC(=C(C=C1)C)C,37.5,0,0,0,0,0,0,0,0,0,0,0,32.5,30,0,0,0,0,0,0,0,0,0,0,317.15,120
2-propan-2-ylphenol,CC(C)C1=CC=CC=C1O,22.0588,0,9.5588,0,0,0,0,0,0,0,0,0,38.2353,17.6471,0,0,12.5,0,0,0,0,0,0,0,377.15,136
8-methylnonyl prop-2-enoate,CC(C)CCCCCCCOC(=O)C=C,14.1509,46.2264,6.1321,0,0,0,0,6.6038,6.1321,0,0,0,0,0,0,0,0,0,0,0,0,0,20.7547,0,389.15,212
dodecylbenzene,CCCCCCCCCCCCC1=CC=CC=C1,6.0976,62.6016,0,0,0,0,0,0,0,0,0,0,26.4228,4.878,0,0,0,0,0,0,0,0,0,0,408.15,246
"1,2,3,4,4a,5,6,7,8,8a-decahydronaphthalene",C1CCC2CCCCC2C1,0,0,0,0,81.1594,18.8406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,330.15,138
"1,2,3-triethylbenzene",CCC1=C(C(=CC=C1)CC)CC,27.7778,25.9259,0,0,0,0,0,0,0,0,0,0,24.0741,22.2222,0,0,0,0,0,0,0,0,0,0,356.15,162
"2,5-bis(tert-butylperoxy)-2,5-dimethylhexane",CC(C)(C)OOC(C)(C)CCC(C)(C)OOC(C)(C)C,51.7241,9.6552,0,16.5517,0,0,0,0,0,0,0,0,0,0,0,0,0,22.069,0,0,0,0,0,0,358.15,290
"1,4-diethylbenzene",CCC1=CC=C(C=C1)CC,22.3881,20.8955,0,0,0,0,0,0,0,0,0,0,38.806,17.9104,0,0,0,0,0,0,0,0,0,0,329.15,134
propan-1-ol,CCCO,25,46.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,28.3333,0,0,0,0,0,0,0,0,298.15,60
2-[2-[2-(2-hydroxyethoxy)ethoxy]ethoxy]-1-methoxyethanol,COC(COCCOCCOCCO)O,6.6964,43.75,5.8036,0,0,0,0,0,0,0,0,0,0,0,0,15.1786,0,28.5714,0,0,0,0,0,0,434.15,224
tert-butyl benzenecarboperoxoate,CC(C)(C)OOC(=O)C1=CC=CC=C1,23.1959,0,0,6.1856,0,0,0,0,0,0,0,0,33.5052,6.1856,0,0,0,8.2474,0,0,0,0,22.6804,0,366.15,194
"4-methylpenta-1,3-diene",CC(=CC=C)C,36.5854,0,0,0,0,0,0,17.0732,31.7073,14.6341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239.15,82
"5-prop-2-enyl-1,3-benzodioxole",C=CCC1=CC2=C(C=C1)OCO2,0,8.642,0,0,8.642,0,0,8.642,8.0247,0,0,0,24.0741,22.2222,0,0,0,0,19.7531,0,0,0,0,0,371.15,162
butan-2-ylbenzene,CCC(C)C1=CC=CC=C1,22.3881,10.4478,9.7015,0,0,0,0,0,0,0,0,0,48.5075,8.9552,0,0,0,0,0,0,0,0,0,0,325.15,134
acenaphthylene,C1=CC2=C3C(=C1)C=CC3=CC=C2,0,0,0,0,0,0,0,0,0,0,17.1053,0,51.3158,15.7895,15.7895,0,0,0,0,0,0,0,0,0,395.15,152
styrene,C=CC1=CC=CC=C1,0,0,0,0,0,0,0,13.4615,12.5,0,0,0,62.5,11.5385,0,0,0,0,0,0,0,0,0,0,304.15,104
2-dodecylphenol,CCCCCCCCCCCCC1=CC=CC=C1O,5.7252,58.7786,0,0,0,0,0,0,0,0,0,0,19.8473,9.1603,0,0,6.4885,0,0,0,0,0,0,0,436.15,262
2-methylbutane,CCC(C)C,62.5,19.4444,18.0556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216.15,72
undecylbenzene,CCCCCCCCCCCC1=CC=CC=C1,6.4655,60.3448,0,0,0,0,0,0,0,0,0,0,28.0172,5.1724,0,0,0,0,0,0,0,0,0,0,414.15,232
2-phenylphenol,C1=CC=C(C=C1)C2=CC=CC=C2O,0,0,0,0,0,0,0,0,0,0,0,0,68.8235,21.1765,0,0,10,0,0,0,0,0,0,0,397.15,170
[(E)-prop-1-enyl]benzene,CC=CC1=CC=CC=C1,12.7119,0,0,0,0,0,0,0,22.0339,0,0,0,55.0847,10.1695,0,0,0,0,0,0,0,0,0,0,325.15,118
non-2-ene,CCCCCCC=CC,23.8095,55.5556,0,0,0,0,0,0,20.6349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299.15,126
"2,6,6-trimethylbicyclo[3.1.1]heptane",CC1CCC2CC1C2(C)C,32.6087,0,0,0,30.4348,28.2609,8.6957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313.15,138
3-methylbut-2-enal,CC(=CC=O)C,35.7143,0,0,0,0,0,0,0,15.4762,14.2857,0,0,0,0,0,0,0,0,0,0,0,34.5238,0,0,310.15,84
1-ethenyl-4-methylbenzene,CC1=CC=C(C=C1)C=C,12.7119,0,0,0,0,0,0,11.8644,11.0169,0,0,0,44.0678,20.339,0,0,0,0,0,0,0,0,0,0,325.15,118
hexan-2-one,CCCCC(=O)C,30,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,296.15,100
2-methylprop-2-en-1-ol,CC(=C)CO,20.8333,19.4444,0,0,0,0,0,19.4444,0,16.6667,0,0,0,0,0,23.6111,0,0,0,0,0,0,0,0,306.15,72
prop-1-en-2-ylbenzene,CC(=C)C1=CC=CC=C1,12.7119,0,0,0,0,0,0,11.8644,0,10.1695,0,0,55.0847,10.1695,0,0,0,0,0,0,0,0,0,0,327.15,118
"1,2-dimethoxyethane",COCCOC,33.3333,31.1111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.5556,0,0,0,0,0,0,273.15,90
propane,CCC,68.1818,31.8182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169.15,44
"7-methyl-3-methylideneocta-1,6-diene",CC(=CCCC(=C)C=C)C,22.0588,20.5882,0,0,0,0,0,20.5882,19.1176,17.6471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312.15,136
3-hydroxybutanal,CC(CC=O)O,17.0455,15.9091,14.7727,0,0,0,0,0,0,0,0,0,0,0,0,19.3182,0,0,0,0,0,32.9545,0,0,339.15,88
"1,2,4,5-tetramethylbenzene",CC1=CC(=C(C=C1C)C)C,44.7761,0,0,0,0,0,0,0,0,0,0,0,19.403,35.8209,0,0,0,0,0,0,0,0,0,0,327.15,134
"2-methylbuta-1,3-diene",CC(=C)C=C,22.0588,0,0,0,0,0,0,41.1765,19.1176,17.6471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219.15,68
heptan-3-one,CCCCC(=O)CC,26.3158,49.1228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.5614,0,0,0,0,319.15,114
dimethyl butanedioate,COC(=O)CCC(=O)OC,20.5479,19.1781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.274,0,358.15,146
"2,3-dimethylpentan-1-ol",CCC(C)C(C)CO,38.7931,24.1379,22.4138,0,0,0,0,0,0,0,0,0,0,0,0,14.6552,0,0,0,0,0,0,0,0,334.15,116
nonan-2-one,CCCCCCCC(=O)C,21.1268,59.1549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.7183,0,0,0,0,337.15,142
tridecane,CCCCCCCCCCCCC,16.3043,83.6957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,352.15,184
"cyclododeca-1,5,9-triene",C1CC=CCCC=CCCC=C1,0,0,0,0,51.8519,0,0,0,0,0,48.1481,0,0,0,0,0,0,0,0,0,0,0,0,0,344.15,162
2-ethylnaphthalene,CCC1=CC2=CC=CC=C2C=C1,9.6154,8.9744,0,0,0,0,0,0,0,0,0,0,58.3333,7.6923,15.3846,0,0,0,0,0,0,0,0,0,377.15,156
2-(butoxymethyl)oxirane,CCCCOCC1CO1,11.5385,43.0769,0,0,10.7692,10,0,0,0,0,0,0,0,0,0,0,0,12.3077,12.3077,0,0,0,0,0,327.15,130
1-ethenoxy-2-methoxyethane,COCCOC=C,14.7059,27.451,0,0,0,0,0,13.7255,12.7451,0,0,0,0,0,0,0,0,31.3725,0,0,0,0,0,0,291.15,102
2-[2-(2-butoxyethoxy)ethoxy]ethanol,CCCCOCCOCCOCCO,7.2816,61.165,0,0,0,0,0,0,0,0,0,0,0,0,0,8.2524,0,23.301,0,0,0,0,0,0,416.15,206
1-methoxypropan-2-ol,CC(COC)O,33.3333,15.5556,14.4444,0,0,0,0,0,0,0,0,0,0,0,0,18.8889,0,17.7778,0,0,0,0,0,0,309.15,90
"2,4,6-trimethyl-1,3,5-trioxane",CC1OC(OC(O1)C)C,34.0909,0,0,0,0,29.5455,0,0,0,0,0,0,0,0,0,0,0,0,36.3636,0,0,0,0,0,309.15,132
heptan-2-one,CCCCCC(=O)C,26.3158,49.1228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.5614,0,0,0,0,312.15,114
3-methylcyclohexan-1-ol,CC1CCCC(C1)O,13.1579,0,0,0,49.1228,22.807,0,0,0,0,0,0,0,0,0,14.9123,0,0,0,0,0,0,0,0,335.15,114
3-methylbutanal,CC(C)CC=O,34.8837,16.2791,15.1163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.7209,0,0,286.15,86
2-methoxyethyl acetate,CC(=O)OCCOC,25.4237,23.7288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.5593,0,0,0,0,37.2881,0,317.15,118
2-methylbutan-1-ol,CCC(C)CO,34.0909,31.8182,14.7727,0,0,0,0,0,0,0,0,0,0,0,0,19.3182,0,0,0,0,0,0,0,0,323.15,88
3-hydroxypropyl prop-2-enoate,C=CC(=O)OCCCO,0,32.3077,0,0,0,0,0,10.7692,10,0,0,0,0,0,0,13.0769,0,0,0,0,0,0,33.8462,0,370.15,130
2-hydroxypropanoic acid,CC(C(=O)O)O,16.6667,0,14.4444,0,0,0,0,0,0,0,0,0,0,0,0,18.8889,0,0,0,0,0,0,0,50,386.15,90
"3,7-dimethyloct-6-enal",CC(CCC=C(C)C)CC=O,29.2208,27.2727,8.4416,0,0,0,0,0,8.4416,7.7922,0,0,0,0,0,0,0,0,0,0,0,18.8312,0,0,347.15,154
2-methylpropyl prop-2-enoate,CC(C)COC(=O)C=C,23.4375,10.9375,10.1562,0,0,0,0,10.9375,10.1562,0,0,0,0,0,0,0,0,0,0,0,0,0,34.375,0,303.15,128
2-[2-(2-hydroxypropoxy)propoxy]propan-1-ol,CC(CO)OCC(C)OCC(C)O,23.4375,21.875,20.3125,0,0,0,0,0,0,0,0,0,0,0,0,17.7083,0,16.6667,0,0,0,0,0,0,414.15,192
2-(2-methoxypropoxy)propan-1-ol,CC(CO)OCC(C)OC,30.4054,18.9189,17.5676,0,0,0,0,0,0,0,0,0,0,0,0,11.4865,0,21.6216,0,0,0,0,0,0,347.15,148
phenoxybenzene,C1=CC=C(C=C1)OC2=CC=CC=C2,0,0,0,0,0,0,0,0,0,0,0,0,76.4706,14.1176,0,0,0,9.4118,0,0,0,0,0,0,388.15,170
butan-2-one,CCC(=O)C,41.6667,19.4444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.8889,0,0,0,0,270.15,72
oxiran-2-ylmethyl 2-methylprop-2-enoate,CC(=C)C(=O)OCC1CO1,10.5634,9.8592,0,0,9.8592,9.1549,0,9.8592,0,8.4507,0,0,0,0,0,0,0,0,11.2676,0,0,0,30.9859,0,356.15,142
undecan-2-one,CCCCCCCCCC(=O)C,17.6471,65.8824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.4706,0,0,0,0,362.15,170
tridecan-2-one,CCCCCCCCCCCC(=O)C,15.1515,70.7071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.1414,0,0,0,0,380.15,198
3-methylbutan-2-one,CC(C)C(=O)C,52.3256,0,15.1163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.5581,0,0,0,0,279.15,86
heptan-2-ol,CCCCCC(C)O,25.8621,48.2759,11.2069,0,0,0,0,0,0,0,0,0,0,0,0,14.6552,0,0,0,0,0,0,0,0,344.15,116
"dinonyl benzene-1,2-dicarboxylate",CCCCCCCCCOC(=O)C1=CC=CC=C1C(=O)OCCCCCCCCC,7.177,53.5885,0,0,0,0,0,0,0,0,0,0,12.4402,5.7416,0,0,0,0,0,0,0,0,21.0526,0,489.15,418
methoxyethene,COC=C,25.8621,0,0,0,0,0,0,24.1379,22.4138,0,0,0,0,0,0,0,0,27.5862,0,0,0,0,0,0,217.15,58
2-methylbutan-2-ol,CCC(C)(C)O,51.1364,15.9091,0,13.6364,0,0,0,0,0,0,0,0,0,0,0,19.3182,0,0,0,0,0,0,0,0,292.15,88
ethyl 3-oxobutanoate,CCOC(=O)CC(=O)C,23.0769,21.5385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.5385,0,0,33.8462,0,330.15,130
"3,7-dimethylocta-1,6-dien-3-yl acetate",CC(=CCCC(C)(C=C)OC(=O)C)C,30.6122,14.2857,0,6.1224,0,0,0,7.1429,13.2653,6.1224,0,0,0,0,0,0,0,0,0,0,0,0,22.449,0,367.15,196
4-methylphenol,CC1=CC=C(C=C1)O,13.8889,0,0,0,0,0,0,0,0,0,0,0,48.1481,22.2222,0,0,15.7407,0,0,0,0,0,0,0,359.15,108
1-ethoxypropan-2-ol,CCOCC(C)O,28.8462,26.9231,12.5,0,0,0,0,0,0,0,0,0,0,0,0,16.3462,0,15.3846,0,0,0,0,0,0,313.15,104
1-ethoxybutane,CCCCOCC,29.4118,54.902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.6863,0,0,0,0,0,0,277.15,102
"3,7-dimethylocta-1,6-dien-3-ol",CC(=CCCC(C)(C=C)O)C,29.2208,18.1818,0,7.7922,0,0,0,9.0909,16.8831,7.7922,0,0,0,0,0,11.039,0,0,0,0,0,0,0,0,351.15,154
"(2,2-dimethyl-1,3-dioxolan-4-yl)methanol",CC1(OCC(O1)CO)C,22.7273,10.6061,0,0,10.6061,9.8485,9.0909,0,0,0,0,0,0,0,0,12.8788,0,0,24.2424,0,0,0,0,0,353.15,132
4-methylcyclohexan-1-ol,CC1CCC(CC1)O,13.1579,0,0,0,49.1228,22.807,0,0,0,0,0,0,0,0,0,14.9123,0,0,0,0,0,0,0,0,343.15,114
"(2E)-3,7-dimethylocta-2,6-dien-1-ol",CC(=CCCC(=CCO)C)C,29.2208,27.2727,0,0,0,0,0,0,16.8831,15.5844,0,0,0,0,0,11.039,0,0,0,0,0,0,0,0,381.15,154
2-acetyloxypropyl acetate,CC(COC(=O)C)OC(=O)C,28.125,8.75,8.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,359.15,160
3-prop-2-enoxyprop-1-ene,C=CCOCC=C,0,28.5714,0,0,0,0,0,28.5714,26.5306,0,0,0,0,0,0,0,0,16.3265,0,0,0,0,0,0,266.15,98
2-methoxy-2-methylpropane,CC(C)(C)OC,68.1818,0,0,13.6364,0,0,0,0,0,0,0,0,0,0,0,0,0,18.1818,0,0,0,0,0,0,247.15,88
"oxiran-2-ylmethyl 2,2-dimethyloctanoate",CCCCCCC(C)(C)C(=O)OCC1CO1,19.7368,36.8421,0,5.2632,6.1404,5.7018,0,0,0,0,0,0,0,0,0,0,0,0,7.0175,0,0,0,19.2982,0,402.15,228
2-methylcyclohexan-1-ol,CC1CCCCC1O,13.1579,0,0,0,49.1228,22.807,0,0,0,0,0,0,0,0,0,14.9123,0,0,0,0,0,0,0,0,332.15,114
